"","County","Waterbody.Name","Station.Name","WBIC","Site.Seq.No","Swims.Station.Id","Fishkill.Inv.Seq.No","Investigation.Start.Date","Season","Season1","Year","Stream.Miles.or.Lake.Acres.Affected","Confidence.Of.Cause.Code","Cause.Category","Cause.Type","Primary.Land.Use","Mortality.Code","Detail.Cause.Type","Investigation.Start.Month","Cause.Category.4","Min.Kill.Size","Sunnies","Bluegill","Crappie","Bass","Bullhead","Suckerfish","Trout","Gizzard.Shad","Round.Goby","Cisco","Pike","Snail","Muskies","Walleye","Carp","Sheapshead","Perch","Catfish","Sculpin","Stickleback","Minnow","Bigmouth.Buffalo","Pumpkinseed","Drum","Darter","Dace","Chub","Crayfish","Redhorse","Frogs","Sunfish","Golden.Shiner","Blowfin","Dogfish","Sturgeon","X..Fish.Species.Confirmed","Panfish","Game.Fish","Estimated.Numeric.Kill.Size","Activity.Desc","Recommended.Action.Desc","Fish.Kill.Comment"
"301","OCONTO","CHUTE POND","CHUTE POND_GENERAL LAKE STATION",462520,109555,10004131,2079,"10-Jun-2011","Summer","Summer",2011,400,"SUSPECTED","NATURAL","ENVIRONMENTAL CONDITION","","SELECTIVE","COLUMNARIS","Jun","INFECTIOUS AGENT","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"UNKNOWN","UNKNOWN",130,"","",""
"302","OCONTO","CHUTE POND","CHUTE POND_GENERAL LAKE STATION",462520,109555,10004131,2680,"25-May-2012","Summer","Winter",2012,20,"SUSPECTED","NATURAL","INFECTIOUS AGENTS","","SELECTIVE","COLUMNARIS","May","INFECTIOUS AGENT","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"UNKNOWN","UNKNOWN",54,"","",""
"303","OCONTO","FINNEGAN LAKE","FINNEGAN LAKE_GENERAL LAKE STATION",420600,110138,10004180,1309,"26-Feb-2009","Winter","Winter",2009,18,"KNOWN","NATURAL","ENVIRONMENTAL CONDITION","rural with some housing","SELECTIVE","DISSOLVED OXYGEN","Feb","WINTERKILL","Massive","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"UNKNOWN","UNKNOWN",1003.6,"none","Need to stock the lake","Fish kill was severe and complete."
"304","OCONTO","LAKE MICHIGAN","GREEN BAY",20,104410,104410,778,"14-Aug-2007","Summer","Summer",2007,1,"SUSPECTED","ANTHROPOGENIC","ANTHROPOGENIC CONDITION","","SELECTIVE","ANTHROPOGENIC CONDITION","Aug","ANTHROPOGENIC CONDITION","Excludable","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1,"UNKNOWN","UNKNOWN",0,"Fishing tournament ""Battle on the Bay"" held on August 12, 2007 and sponsored by Sheboygan Walleye Club.  Waterbody of fishing tournament: Green Bay. Weigh-in site: Oconto Breakwater Boat Ramp. Greater than 20 boats estimated.","On 08/14/07 at about 10:30 am Warden Stahl received a call from a male fisherman who seemed very upset about a number of large walleyes that were dead in the area of the Oconto Breakwater Boat Ramp. Subject felt that there were about 25 large walleyes and he was blaming the deaths on the recent walleye fishing tournament that had taken place at Oconto on 08/12/07. Warden Stahl informed the suspect that he would pass the information onto fisheries to investigate. Warden Stahl contacted Peshtigo DNR and found that all fisheries staff was out in the field. Warden Stahl then contacted fish biologist Tammie Paoli and she said she was currently out on the trawler in the southern bay. She asked if Warden Stahl could verify the fish kill and pick up the fish in question. Warden Stahl said that he would look into it. Warden Stahl did respond to Oconto and picked up the Oconto Boat and put in at City Docks. Warden Stahl then motored downstream and did find one large walleye dead against the start of the south break wall. Warden Stahl continued out to the end of the south break wall and then came back along the north break wall. One large walleye was located along the north break wall bayside of the jetty. Warden Stahl found most of the fish (25) in site of the boat landing with 12 large fish on the boat landing apron. Warden Stahl had been in the area the night before and only observed one fish on the apron. The fish were starting to decay but were intact other than some sea gull damage. The fish ranged from 18"" to 31"" with most being well over 20"". Warden Stahl did find one more fish in the turn around basin just upstream from the boat landing. A total of 28 large walleyes were retrieved. No other dead fish were observed other than 2 badly decomposed sheephead. Warden Stahl did take several photos of the fish.  On 8/17/07, Tammie Paoli spoke to a contact (Patrick Schuette) with the Sheboygan Walleye Club to clarify how the tournament was run. He had heard that there were some dead fish but didn't realize to what extent. He said that they did end up sacrificing quite a few fish that didn't look like they had a chance of survival, and only released those fish that they felt looked ""good"". Therefore he was quite surprised to hear that there were 28 dead fish washed up on shore.   We discussed some actions that could have helped prevent the fish kill. The release pontoon boat released the fish just upstream from the boat landing rather than in the bay. This was due to the length of time it took to shuttle fish from the landing back out to the bay, and stronger east winds would not allow the pontoon boat to get out far. He said that water temperatures in the river were similar to the surface temps in the bay, so the event organizers felt that releasing the fish in the river would give them a good chance of survival.   Other actions that his club is considering in future tournaments is a smaller (2 or 3 fish) limit to reduce crowding in livewells, and a stiffer weight penalty for bringing in fish that are dead or nearly dead. Pat will be sending the summary of the tournament (page 2 of the permit application) to Tammie Paoli. This fish kill information was forwarded to Andy Fayram, the contact for WDNR tournaments.",""
"305","OCONTO","LAKE MICHIGAN","GREEN BAY",20,104410,104410,1329,"06-Apr-2009","Summer","Winter",2009,1,"SUSPECTED","NATURAL","ENVIRONMENTAL CONDITION","Private property, with WDNR state lands just to the north","SELECTIVE","COMPOUND ENVIRONMENTAL STRESS","Apr","WINTERKILL","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"UNKNOWN","UNKNOWN",50.2,"","",""
"306","OCONTO","LITTLE SUAMICO RIVER","LITTLE SUAMICO RIVER",411800,104426,104426,66,"27-Sep-2005","Summer","Summer",2005,3,"SUSPECTED","ANTHROPOGENIC","ENVIRONMENTAL CONDITION","","SELECTIVE","ANTHROPOGENIC CONDITION","Sep","ANTHROPOGENIC CONDITION","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"UNKNOWN","UNKNOWN",50.6,"Warden Mike Stahl began investigating the area on 9/23/2005 and he collected water samples on 9/27/2005.  James Reyburn and I surveyed three sights for fish on 9/27/2005: Hilbert Road, Jaworski Road, and Bialozynski Road.","Our survey results were sent to Mike Stahl who will continue the investigation - enforcement action is likely.",""
"307","OCONTO","LITTLE SUAMICO RIVER","LITTLE SUAMICO RIVER AT JAWORSKI RD",411800,7700,433065,1572,"26-Aug-2009","Summer","Summer",2009,2,"SUSPECTED","ANTHROPOGENIC","TOXICITY","Agricultural","SELECTIVE","ANTHROPOGENIC CONDITION","Aug","ANTHROPOGENIC CONDITION","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"UNKNOWN","UNKNOWN",50.4,"Effluent waste from canning process was reportedly sprayed on field upstream from fish kill location.","",""
"308","OCONTO","OCONTO RIVER","OCONTO RIVER (DAM AT STILES TO HWY J BRIDGE)",440200,104423,104423,59,"19-Jul-2005","Summer","Summer",2005,3,"SUSPECTED","ANTHROPOGENIC","TOXICITY","Agriculture/Forest","SELECTIVE","ANTHROPOGENIC CONDITION","Jul","ANTHROPOGENIC CONDITION","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"UNKNOWN","UNKNOWN",50.6,"Lamprey treatment","Do not treat the river when temperatures are high and water flows reduced,  Treat the river later in the fall",""
"309","OCONTO","OCONTO RIVER","OCONTO RIVER (IRON BRIDGE IN STILES)",440200,104430,104430,98,"19-Jul-2006","Summer","Summer",2006,3,"KNOWN","NATURAL","ENVIRONMENTAL CONDITION","Agriculture/Forest","SELECTIVE","DIRECT TEMPERATURE STRESS","Jul","SUMMERKILL","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"UNKNOWN","UNKNOWN",50.6,"","",""
"310","OCONTO","OCONTO RIVER","OCONTO RIVER AT OCONTO STH 41",440200,7647,433002,1352,"05-May-2009","Summer","Winter",2009,5,"KNOWN","ANTHROPOGENIC","TOXICITY","","SELECTIVE","ANTHROPOGENIC CONDITION","May","ANTHROPOGENIC CONDITION","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"UNKNOWN","UNKNOWN",51,"","",""
"311","OCONTO","PICKEREL LAKE","PICKEREL LAKE_GENERAL LAKE STATION",457300,112461,10001362,3251,"08-Apr-2013","Summer","Winter",2013,100,"KNOWN","NATURAL","ENVIRONMENTAL CONDITION","","SELECTIVE","DISSOLVED OXYGEN","Apr","WINTERKILL","UNKNOWN","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4,"UNKNOWN","UNKNOWN",70,"","","Similar occurence in 1996 and 2008.  Warden Paul met with a property owner on the lake and viewed/identified dead fish with a camera through the ice.  Several species were present (BLG, CRP, LMB, YEP).  "
"312","OCONTO","PORCUPINE LAKE","PORCUPINE LAKE_GENERAL LAKE STATION",443500,112587,10001332,1856,"09-Aug-2010","Summer","Summer",2010,30,"SUSPECTED","NATURAL","ENVIRONMENTAL CONDITION","60% agriculture, 40% forest","SELECTIVE","DISSOLVED OXYGEN","Aug","SUMMERKILL","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"UNKNOWN","UNKNOWN",56,"none","None.",""
"313","OCONTO","UNNAMED SINGLE-LINE STREAM T29N-R22E-S24","UNNAMED TRIB TO LAKE MICHIGAN IN OCONTO PARK",497900,44763579,10033582,1999,"20-Apr-2011","Summer","Winter",2011,0.01,"KNOWN","NATURAL","ENVIRONMENTAL CONDITION","","SELECTIVE","DISSOLVED OXYGEN","Apr","WINTERKILL","Excludable","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","1","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",1,"UNKNOWN","UNKNOWN",0,"","",""
"314","OCONTO","WHITE POTATO LAKE","WHITE POTATO LAKE_GENERAL LAKE STATION",515100,121868,10004133,107,"14-Apr-2007","Summer","Winter",2007,2,"SUSPECTED","ANTHROPOGENIC","TOXICITY","summer cottages","SELECTIVE","ANTHROPOGENIC CONDITION","Apr","ANTHROPOGENIC CONDITION","Few","UNKNOWN","UNKNOWN","UNKNOWN","1","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",1,"1","UNKNOWN",25.4,"None were reported no boating activity, homes in area appeared to be vacated with no sign of recent occupancy (summer homes and a trailer park)","collected samples of water, fish, and white substance to be sent to various State labs for anlaysis.",""
"315","OCONTO","WHITE POTATO LAKE","WHITE POTATO LAKE_GENERAL LAKE STATION",515100,121868,10004133,1202,"19-May-2008","Summer","Winter",2008,1023,"SUSPECTED","NATURAL","INFECTIOUS AGENTS","Developed","SELECTIVE","COLUMNARIS","May","INFECTIOUS AGENT","Few","UNKNOWN","UNKNOWN1","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"UNKNOWN","UNKNOWN",229.6,"None","None","40-50 fish on shore.  Pushed ther from the wind.  Primarily bluegills.  Suspected columnaris."
"316","OCONTO","WHITE POTATO LAKE","WHITE POTATO LAKE_GENERAL LAKE STATION",515100,121868,10004133,2280,"17-Jun-2011","Summer","Summer",2011,10,"SUSPECTED","NATURAL","ENVIRONMENTAL CONDITION","","SELECTIVE","COLUMNARIS","Jun","INFECTIOUS AGENT","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"UNKNOWN","UNKNOWN",52,"","",""
"317","ONEIDA","ARNESON LAKE","ARNESON LAKE_GENERAL LAKE STATION",969000,108964,10004614,70,"31-Oct-2005","Winter","Winter",2005,6,"SUSPECTED","NATURAL","ENVIRONMENTAL CONDITION","Mostly forested, some residential.","SELECTIVE","COMPOUND ENVIRONMENTAL STRESS","Oct","SUMMERKILL","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"UNKNOWN","UNKNOWN",51.2,"One new house construction near lake, but no disturbance apparent from lake.","None.",""
"318","ONEIDA","BEARSKIN LAKE","BEARSKIN LAKE_GENERAL LAKE STATION",1523600,108818,10004456,444,"07-Jun-2007","Summer","Summer",2007,NA,"SUSPECTED","NATURAL","INFECTIOUS AGENTS","","SELECTIVE","COLUMNARIS","Jun","INFECTIOUS AGENT","Excludable","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1,"UNKNOWN","UNKNOWN",0,"","None.",""
"319","ONEIDA","BIG LAKE","BIG LAKE_GENERAL LAKE STATION",1613000,122081,10004263,1131,"25-Apr-2008","Summer","Winter",2008,0.01,"UNKNOWN","UNKNOWN","UNKNOWN","","SELECTIVE","UNKNOWN","Apr","WINTERKILL","Few","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1,"UNKNOWN","UNKNOWN",25.002,"Riparian replaced a well over the winter.  A buried fuel oil tank discovered while trenching lines.  Speculated that chlorine or contaminant may have been released to shoreline, but nothing observed at the site.  Possible electrical short, but collectors did not report a shock.  Could a short be active only when the well pump is switched on?  ","Shipped fish, water sample and sediment sample to Madison.  Should follow up on this once results are received.","Warden Pat Novesky picked up 7 walleye on 4/25/2008 (froze these).  Another 15 walleye (fresh) were collected on 4/29/2008.  All fish were packaged and packed in snow, handed to VHS team on 4/30 for transport to Madison.  The fish kill "
"320","ONEIDA","BOOM LAKE","BOOM LAKE_GENERAL LAKE STATION",1580200,122113,10004530,612,"08-Jun-2007","Summer","Summer",2007,NA,"SUSPECTED","NATURAL","INFECTIOUS AGENTS","Golf course; lakeshore residential.","SELECTIVE","UNKNOWN INFECTIOUS AGENT","Jun","INFECTIOUS AGENT","Few","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","1","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",1,"UNKNOWN","UNKNOWN",25,"","None.",""
"321","ONEIDA","BUCKSKIN LAKE","BUCKSKIN LAKE_GENERAL LAKE STATION",2272600,109348,10004269,434,"04-Jun-2007","Summer","Summer",2007,NA,"UNKNOWN","NOT INVESTIGATED","UNKNOWN","","SELECTIVE","UNKNOWN","Jun","INFECTIOUS AGENT","Fair Number","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","1","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",1,"UNKNOWN","UNKNOWN",100,"","",""
"322","ONEIDA","BUCKSKIN LAKE","BUCKSKIN LAKE_GENERAL LAKE STATION",2272600,109348,10004269,1130,"26-Apr-2008","Summer","Winter",2008,634,"SUSPECTED","NATURAL","ENVIRONMENTAL CONDITION","Forested with lakeshore residential.","TOTAL","DISSOLVED OXYGEN","Apr","WINTERKILL","Large Number","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2,"UNKNOWN","UNKNOWN",834,"","Continue with existing muskellunge stocking quota.  Walleye unlikely to require stocking, but a fall survey is warranted.","Lake resident sent images.  Yellow perch were frozen into the ice, indicating that fish started to die a while before ice-out.  Observed dead bullhead, suggesting conditions were very bad away from aerator."
"323","ONEIDA","CHAIN LAKE","CHAIN LAKE_GENERAL LAKE STATION",1598000,122173,10001428,1870,"01-Jun-2010","Summer","Summer",2010,219,"SUSPECTED","NATURAL","INFECTIOUS AGENTS","Forested with riparian residential.","SELECTIVE","COLUMNARIS","Jun","INFECTIOUS AGENT","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"UNKNOWN","UNKNOWN",93.8,"","",""
"324","ONEIDA","CLAWSON LAKE","CLAWSON LAKE_GENERAL LAKE STATION",976900,109573,10004638,1879,"11-Jun-2010","Summer","Summer",2010,21,"SUSPECTED","NATURAL","INFECTIOUS AGENTS","","SELECTIVE","COLUMNARIS","Jun","INFECTIOUS AGENT","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"UNKNOWN","UNKNOWN",54.2,"","",""
"325","ONEIDA","CLEAR LAKE","CLEAR LAKE_GENERAL LAKE STATION",977200,109580,10004640,3256,"08-Apr-2013","Summer","Winter",2013,14,"SUSPECTED","NATURAL","ENVIRONMENTAL CONDITION","","SELECTIVE","DISSOLVED OXYGEN","Apr","WINTERKILL","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"UNKNOWN","UNKNOWN",52.8,"Low water levels - Reporting individual said 3 feet low and 7.5 feet currrent max depth in bay.  No vegetation in bay, but good growth in main basin.","None","Reported by Wally Schmidt, has a cabin on the lake. wallyinwales@yahoo.com, 414-940-8354"
"326","ONEIDA","FAUST LAKE","FAUST LAKE_GENERAL LAKE STATION",984100,110104,10004664,1129,"06-May-2008","Summer","Winter",2008,23,"SUSPECTED","NATURAL","ENVIRONMENTAL CONDITION","","SELECTIVE","DISSOLVED OXYGEN","May","WINTERKILL","Large Number","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"UNKNOWN","UNKNOWN",204.6,"","None","Un-named caller to Rhinelander Service Center talked to Cathy Cleland, reported ""Large Kill; quite a few fish on the shore.""  Caller had not seen this before on Faust Lake."
